CustomerID,Recency,Frequency,Monetary,Country,UniqueProducts,TotalQuantity,AvgTransactionValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
17165,284,1,158.68,United Kingdom,10,100,158.68,1,1,1,111,3,Hibernating
17166,39,3,189.49,United Kingdom,11,75,63.163333333333334,3,2,1,321,6,Promising
17169,50,4,816.88,United Kingdom,51,519,204.22,3,3,3,333,9,Loyal Customers
17171,289,1,224.91,United Kingdom,16,185,224.91,1,1,1,111,3,Hibernating
17172,75,2,313.26,United Kingdom,16,479,156.63,2,2,2,222,6,Needs Attention
17173,5,9,3755.65,United Kingdom,36,1121,417.2944444444445,4,4,4,444,12,Champions
17174,218,1,59.9,United Kingdom,4,41,59.9,1,1,1,111,3,Hibernating
17175,44,5,1430.94,United Kingdom,42,865,286.188,3,3,3,333,9,Loyal Customers
17176,202,1,306.13,United Kingdom,15,170,306.13,1,1,2,112,4,Hibernating
17179,178,3,711.79,United Kingdom,56,290,237.26333333333332,1,2,3,123,6,Hibernating
17180,56,6,780.38,United Kingdom,91,680,130.06333333333333,2,4,3,243,9,Needs Attention
17181,57,2,239.92000000000002,United Kingdom,23,241,119.96000000000001,2,2,1,221,5,Hibernating
17183,8,8,3286.9100000000003,United Kingdom,42,1264,410.86375000000004,4,4,4,444,12,Champions
17186,47,2,144.0,United Kingdom,1,200,72.0,3,2,1,321,6,Promising
17187,227,1,203.95,United Kingdom,10,144,203.95,1,1,1,111,3,Hibernating
17188,11,9,2275.58,United Kingdom,71,1301,252.8422222222222,4,4,4,444,12,Champions
17189,106,2,384.40000000000003,United Kingdom,52,227,192.20000000000002,2,2,2,222,6,Needs Attention
17190,59,3,249.74,United Kingdom,19,160,83.24666666666667,2,2,1,221,5,Hibernating
17191,28,7,2095.13,United Kingdom,163,1167,299.30428571428575,3,4,4,344,11,Loyal Customers
17193,36,9,1674.46,United Kingdom,17,1238,186.0511111111111,3,4,4,344,11,Loyal Customers
17194,274,2,262.62,United Kingdom,26,119,131.31,1,2,1,121,4,Hibernating
17197,30,1,1013.01,United Kingdom,29,191,1013.01,3,1,3,313,7,Others
17198,24,3,692.22,United Kingdom,89,357,230.74,3,2,3,323,8,Needs Attention
17201,54,1,342.63,United Kingdom,38,268,342.63,2,1,2,212,5,Hibernating
17203,36,6,3563.85,United Kingdom,116,2850,593.975,3,4,4,344,11,Loyal Customers
17204,169,9,1352.91,United Kingdom,47,589,150.32333333333335,1,4,3,143,8,At Risk
17205,54,1,384.08,United Kingdom,13,884,384.08,2,1,2,212,5,Hibernating
17206,53,1,204.24,United Kingdom,7,76,204.24,2,1,1,211,4,Hibernating
17211,27,9,2299.67,United Kingdom,150,1310,255.5188888888889,3,4,4,344,11,Loyal Customers
17212,253,1,226.85,United Kingdom,4,147,226.85,1,1,1,111,3,Hibernating
17213,40,11,2741.08,United Kingdom,85,1167,249.1890909090909,3,4,4,344,11,Loyal Customers
17214,60,7,984.12,United Kingdom,79,275,140.58857142857144,2,4,3,243,9,Needs Attention
17217,234,1,113.5,United Kingdom,9,24,113.5,1,1,1,111,3,Hibernating
17218,4,10,1960.72,United Kingdom,146,958,196.072,4,4,4,444,12,Champions
17219,32,1,114.23,United Kingdom,24,89,114.23,3,1,1,311,5,Promising
17220,24,14,3198.25,United Kingdom,303,1905,228.44642857142858,3,4,4,344,11,Loyal Customers
17221,7,2,335.13,United Kingdom,59,288,167.565,4,2,2,422,8,Potential Loyalists
17222,65,1,354.15,United Kingdom,27,128,354.15,2,1,2,212,5,Hibernating
17223,310,2,426.79,United Kingdom,43,112,213.395,1,2,2,122,5,Hibernating
17226,309,1,393.49,United Kingdom,21,406,393.49,1,1,2,112,4,Hibernating
17227,19,6,939.32,United Kingdom,28,741,156.55333333333334,3,4,3,343,10,Loyal Customers
17228,16,8,1906.09,United Kingdom,140,1532,238.26125,4,4,4,444,12,Champions
17229,96,2,318.76,United Kingdom,39,185,159.38,2,2,2,222,6,Needs Attention
17230,264,11,3466.67,United Kingdom,51,1553,315.1518181818182,1,4,4,144,9,At Risk
17231,12,14,3127.82,United Kingdom,294,1736,223.4157142857143,4,4,4,444,12,Champions
17232,3,2,421.52,United Kingdom,30,203,210.76,4,2,2,422,8,Potential Loyalists
17233,35,1,190.88,United Kingdom,25,131,190.88,3,1,1,311,5,Promising
17234,183,1,149.89000000000001,United Kingdom,14,55,149.89000000000001,1,1,1,111,3,Hibernating
17235,25,2,550.06,United Kingdom,24,224,275.03,3,2,2,322,7,Promising
17236,13,6,916.13,United Kingdom,88,474,152.68833333333333,4,4,3,443,11,Champions
17237,11,2,314.69,United Kingdom,18,105,157.345,4,2,2,422,8,Potential Loyalists
17238,3,17,3744.65,United Kingdom,297,1822,220.2735294117647,4,4,4,444,12,Champions
17239,313,2,379.95,United Kingdom,15,149,189.975,1,2,2,122,5,Hibernating
17242,108,2,1135.04,United Kingdom,30,611,567.52,2,2,3,223,7,Needs Attention
17243,1,30,8628.55,United Kingdom,180,3362,287.6183333333333,4,4,4,444,12,Champions
17244,53,1,954.9,United Kingdom,31,616,954.9,2,1,3,213,6,Hibernating
17245,205,1,171.45,United Kingdom,9,75,171.45,1,1,1,111,3,Hibernating
17247,15,1,282.19,United Kingdom,53,106,282.19,4,1,1,411,6,Promising
17248,120,1,318.65,United Kingdom,68,213,318.65,2,1,2,212,5,Hibernating
17250,4,2,384.52,United Kingdom,55,168,192.26,4,2,2,422,8,Potential Loyalists
17251,363,1,283.28000000000003,United Kingdom,37,110,283.28000000000003,1,1,1,111,3,Hibernating
17252,117,2,353.86,United Kingdom,86,193,176.93,2,2,2,222,6,Needs Attention
17253,18,1,178.26,United Kingdom,18,43,178.26,3,1,1,311,5,Promising
17254,5,2,272.44,United Kingdom,100,252,136.22,4,2,1,421,7,Potential Loyalists
17255,41,2,298.41,United Kingdom,69,232,149.205,3,2,2,322,7,Promising
17256,107,2,240.0,United Kingdom,12,141,120.0,2,2,1,221,5,Hibernating
17259,148,2,603.37,United Kingdom,104,410,301.685,1,2,2,122,5,Hibernating
17262,52,5,1253.3600000000001,United Kingdom,9,367,250.67200000000003,2,3,3,233,8,Needs Attention
17263,208,1,63.440000000000005,United Kingdom,23,36,63.440000000000005,1,1,1,111,3,Hibernating
17265,139,2,562.9,United Kingdom,106,394,281.45,2,2,2,222,6,Needs Attention
17266,2,3,310.64,United Kingdom,60,161,103.54666666666667,4,2,2,422,8,Potential Loyalists
17267,127,2,317.62,United Kingdom,37,159,158.81,2,2,2,222,6,Needs Attention
17268,108,4,763.64,United Kingdom,3,844,190.91,2,3,3,233,8,Needs Attention
17272,42,5,2144.53,United Kingdom,70,1776,428.90600000000006,3,3,4,334,10,Loyal Customers
17274,35,1,111.97999999999999,United Kingdom,24,79,111.97999999999999,3,1,1,311,5,Promising
17277,228,2,1065.3500000000001,United Kingdom,67,430,532.6750000000001,1,2,3,123,6,Hibernating
17278,241,1,246.04,United Kingdom,15,179,246.04,1,1,1,111,3,Hibernating
17279,58,1,187.82999999999998,United Kingdom,8,48,187.82999999999998,2,1,1,211,4,Hibernating
17282,130,3,1703.41,United Kingdom,79,1877,567.8033333333334,2,2,4,224,8,Needs Attention
17284,60,7,1641.68,United Kingdom,229,1362,234.5257142857143,2,4,4,244,10,Needs Attention
17286,22,1,153.92,United Kingdom,44,118,153.92,3,1,1,311,5,Promising
17287,26,7,1064.11,United Kingdom,88,559,152.01571428571427,3,4,3,343,10,Loyal Customers
17288,9,7,1419.73,United Kingdom,118,1203,202.81857142857143,4,4,3,443,11,Champions
17289,32,4,936.16,United Kingdom,86,519,234.04,3,3,3,333,9,Loyal Customers
17290,4,2,525.24,United Kingdom,92,404,262.62,4,2,2,422,8,Potential Loyalists
17291,308,1,550.8000000000001,United Kingdom,1,72,550.8000000000001,1,1,2,112,4,Hibernating
17293,8,9,1875.1100000000001,United Kingdom,93,1140,208.34555555555556,4,4,4,444,12,Champions
17295,29,3,556.95,United Kingdom,53,294,185.65,3,2,2,322,7,Promising
17297,17,1,131.78,United Kingdom,49,67,131.78,4,1,1,411,6,Promising
17298,101,2,498.42,United Kingdom,30,387,249.21,2,2,2,222,6,Needs Attention
17299,12,4,669.11,United Kingdom,50,678,167.2775,4,3,3,433,10,Champions
17301,21,1,197.63,United Kingdom,59,149,197.63,3,1,1,311,5,Promising
17302,15,6,1119.93,United Kingdom,68,573,186.655,4,4,3,443,11,Champions
17303,361,1,250.04,United Kingdom,53,144,250.04,1,1,1,111,3,Hibernating
17306,11,21,8600.73,United Kingdom,13,11470,409.5585714285714,4,4,4,444,12,Champions
17307,365,1,-152.64000000000001,United Kingdom,1,-144,-152.64000000000001,1,1,1,111,3,Hibernating
17309,95,1,82.75,United Kingdom,11,41,82.75,2,1,1,211,4,Hibernating
17311,78,2,1384.85,United Kingdom,55,1005,692.425,2,2,3,223,7,Needs Attention
17312,139,3,644.3,United Kingdom,11,372,214.76666666666665,2,2,2,222,6,Needs Attention
17313,18,2,2288.13,United Kingdom,24,1382,1144.065,3,2,4,324,9,Needs Attention
17314,25,11,2514.76,United Kingdom,120,1884,228.61454545454546,3,4,4,344,11,Loyal Customers
17315,1,43,6204.46,United Kingdom,259,3856,144.28976744186048,4,4,4,444,12,Champions
17317,46,5,2524.02,United Kingdom,8,1074,504.804,3,3,4,334,10,Loyal Customers
17320,100,3,1200.6200000000001,United Kingdom,57,634,400.2066666666667,2,2,3,223,7,Needs Attention
17321,8,2,700.86,United Kingdom,94,373,350.43,4,2,3,423,9,Champions
17323,15,9,908.99,United Kingdom,125,770,100.99888888888889,4,4,3,443,11,Champions
17324,18,4,990.23,United Kingdom,43,844,247.5575,3,3,3,333,9,Loyal Customers
17325,280,1,96.8,United Kingdom,6,60,96.8,1,1,1,111,3,Hibernating
17329,14,2,523.11,United Kingdom,29,142,261.555,4,2,2,422,8,Potential Loyalists
17330,23,2,363.9,United Kingdom,5,120,181.95,3,2,2,322,7,Promising
17331,124,1,175.2,United Kingdom,1,16,175.2,2,1,1,211,4,Hibernating
17333,86,1,494.25,United Kingdom,28,375,494.25,2,1,2,212,5,Hibernating
17334,301,3,306.6,United Kingdom,11,314,102.2,1,2,2,122,5,Hibernating
17337,151,7,1944.32,United Kingdom,421,1240,277.76,1,4,4,144,9,At Risk
17338,17,10,6612.18,United Kingdom,390,3123,661.2180000000001,4,4,4,444,12,Champions
17339,94,2,243.36,United Kingdom,9,152,121.68,2,2,1,221,5,Hibernating
17340,9,16,11891.18,United Kingdom,231,5902,743.19875,4,4,4,444,12,Champions
17341,157,3,781.36,United Kingdom,147,489,260.4533333333333,1,2,3,123,6,Hibernating
17343,355,1,193.64,United Kingdom,17,56,193.64,1,1,1,111,3,Hibernating
17344,46,1,160.57,United Kingdom,31,66,160.57,3,1,1,311,5,Promising
17345,15,4,537.74,United Kingdom,70,346,134.435,4,3,2,432,9,Champions
17346,4,16,2611.58,United Kingdom,299,1639,163.22375,4,4,4,444,12,Champions
17347,86,1,228.96,United Kingdom,1,216,228.96,2,1,1,211,4,Hibernating
17348,15,5,1159.52,United Kingdom,180,1401,231.904,4,3,3,433,10,Champions
17349,179,1,110.75,United Kingdom,8,112,110.75,1,1,1,111,3,Hibernating
17350,8,5,1256.19,United Kingdom,66,759,251.238,4,3,3,433,10,Champions
17351,36,3,587.15,United Kingdom,22,113,195.71666666666667,3,2,2,322,7,Promising
17353,129,2,1740.0,United Kingdom,5,1200,870.0,2,2,4,224,8,Needs Attention
17354,51,1,1393.06,United Kingdom,15,1006,1393.06,2,1,3,213,6,Hibernating
17356,312,1,178.22,United Kingdom,19,166,178.22,1,1,1,111,3,Hibernating
17357,24,2,388.14,United Kingdom,41,153,194.07,3,2,2,322,7,Promising
17358,303,2,365.85,United Kingdom,55,202,182.925,1,2,2,122,5,Hibernating
17359,11,1,127.86,United Kingdom,13,161,127.86,4,1,1,411,6,Promising
17360,17,3,585.79,United Kingdom,113,335,195.26333333333332,4,2,2,422,8,Potential Loyalists
17361,49,3,488.2,United Kingdom,26,157,162.73333333333332,3,2,2,322,7,Promising
17362,239,2,312.23,United Kingdom,30,191,156.115,1,2,2,122,5,Hibernating
17364,1,12,4455.73,United Kingdom,288,2680,371.3108333333333,4,4,4,444,12,Champions
17365,13,8,4801.56,United Kingdom,278,4777,600.195,4,4,4,444,12,Champions
17367,238,1,168.4,United Kingdom,33,150,168.4,1,1,1,111,3,Hibernating
17368,23,9,1349.52,United Kingdom,93,680,149.94666666666666,3,4,3,343,10,Loyal Customers
17370,73,4,446.18,United Kingdom,31,540,111.545,2,3,2,232,7,Needs Attention
17371,17,3,423.89,United Kingdom,83,152,141.29666666666665,4,2,2,422,8,Potential Loyalists
17372,41,8,1342.68,United Kingdom,215,749,167.835,3,4,3,343,10,Loyal Customers
17373,40,4,646.92,United Kingdom,47,408,161.73,3,3,2,332,8,Needs Attention
17374,219,2,495.77,United Kingdom,24,85,247.885,1,2,2,122,5,Hibernating
17375,190,4,372.5,United Kingdom,65,361,93.125,1,3,2,132,6,Others
17376,71,2,203.2,United Kingdom,23,86,101.6,2,2,1,221,5,Hibernating
17377,24,21,3925.92,United Kingdom,191,2075,186.94857142857143,3,4,4,344,11,Loyal Customers
17379,11,1,404.66,United Kingdom,71,663,404.66,4,1,2,412,7,Promising
17381,9,30,20272.43,United Kingdom,40,25646,675.7476666666666,4,4,4,444,12,Champions
17382,65,1,65.4,United Kingdom,2,25,65.4,2,1,1,211,4,Hibernating
17383,4,1,199.29,United Kingdom,49,150,199.29,4,1,1,411,6,Promising
17384,19,2,336.4,United Kingdom,12,88,168.2,3,2,2,322,7,Promising
17385,15,1,261.11,United Kingdom,42,201,261.11,4,1,1,411,6,Promising
17386,8,6,2686.42,United Kingdom,23,1902,447.7366666666667,4,4,4,444,12,Champions
17387,20,2,784.11,United Kingdom,71,542,392.055,3,2,3,323,8,Needs Attention
17388,78,4,1259.56,United Kingdom,13,1068,314.89,2,3,3,233,8,Needs Attention
17389,1,43,31300.079999999998,United Kingdom,48,7430,727.9088372093023,4,4,4,444,12,Champions
17391,164,2,508.8,United Kingdom,2,480,254.4,1,2,2,122,5,Hibernating
17392,307,2,457.91,United Kingdom,53,320,228.955,1,2,2,122,5,Hibernating
17394,219,1,203.86999999999998,United Kingdom,4,241,203.86999999999998,1,1,1,111,3,Hibernating
17396,39,8,7330.8,United Kingdom,24,2005,916.35,3,4,4,344,11,Loyal Customers
17397,22,2,696.41,United Kingdom,88,254,348.205,3,2,3,323,8,Needs Attention
17398,115,3,653.38,United Kingdom,30,310,217.79333333333332,2,2,3,223,7,Needs Attention
17400,126,5,2129.96,United Kingdom,175,1097,425.992,2,3,4,234,9,Needs Attention
17402,5,13,2633.85,United Kingdom,33,701,202.60384615384615,4,4,4,444,12,Champions
17403,36,1,281.62,United Kingdom,32,117,281.62,3,1,1,311,5,Promising
17404,4,18,30300.82,Sweden,111,32324,1683.378888888889,4,4,4,444,12,Champions
17405,1,5,967.22,United Kingdom,77,705,193.44400000000002,4,3,3,433,10,Champions
17406,330,5,1928.72,United Kingdom,99,784,385.744,1,3,4,134,8,At Risk
17408,163,1,32.65,United Kingdom,2,3,32.65,1,1,1,111,3,Hibernating
17409,185,2,771.85,United Kingdom,13,105,385.925,1,2,3,123,6,Hibernating
17410,16,5,1214.72,United Kingdom,57,616,242.94400000000002,4,3,3,433,10,Champions
17411,12,4,748.94,United Kingdom,41,298,187.235,4,3,3,433,10,Champions
17412,3,7,1258.06,United Kingdom,48,738,179.72285714285712,4,4,3,443,11,Champions
17414,44,2,778.0,United Kingdom,5,2100,389.0,3,2,3,323,8,Needs Attention
17415,80,1,507.84,United Kingdom,14,114,507.84,2,1,2,212,5,Hibernating
17416,30,9,6838.34,United Kingdom,186,4266,759.8155555555555,3,4,4,344,11,Loyal Customers
17418,42,2,463.46000000000004,United Kingdom,29,289,231.73000000000002,3,2,2,322,7,Promising
17419,11,14,4200.97,United Kingdom,155,1872,300.06928571428574,4,4,4,444,12,Champions
17420,50,3,598.83,United Kingdom,28,265,199.61,3,2,2,322,7,Promising
17422,16,10,1853.1299999999999,United Kingdom,93,2195,185.313,4,4,4,444,12,Champions
17423,45,4,663.63,United Kingdom,26,421,165.9075,3,3,3,333,9,Loyal Customers
17425,19,2,759.17,United Kingdom,42,407,379.585,3,2,3,323,8,Needs Attention
17426,4,7,5022.26,United Kingdom,179,3082,717.4657142857143,4,4,4,444,12,Champions
17427,72,1,100.8,United Kingdom,2,34,100.8,2,1,1,211,4,Hibernating
17428,1,33,17078.45,United Kingdom,255,9435,517.5287878787879,4,4,4,444,12,Champions
17429,121,4,512.12,United Kingdom,36,616,128.03,2,3,2,232,7,Needs Attention
17430,33,2,265.76,United Kingdom,14,190,132.88,3,2,1,321,6,Promising
17431,313,1,403.3,United Kingdom,41,292,403.3,1,1,2,112,4,Hibernating
17432,18,2,365.76,United Kingdom,44,207,182.88,3,2,2,322,7,Promising
17433,88,1,303.15999999999997,United Kingdom,53,185,303.15999999999997,2,1,2,212,5,Hibernating
17434,2,9,2333.42,United Kingdom,100,1685,259.2688888888889,4,4,4,444,12,Champions
17436,2,2,216.29999999999998,United Kingdom,7,90,108.14999999999999,4,2,1,421,7,Potential Loyalists
17438,247,2,378.3,United Kingdom,17,100,189.15,1,2,2,122,5,Hibernating
17440,148,5,177.1,United Kingdom,3,232,35.42,1,3,1,131,5,Others
17442,29,10,2210.2599999999998,United Kingdom,97,1490,221.02599999999998,3,4,4,344,11,Loyal Customers
17443,220,1,534.24,Canada,1,504,534.24,1,1,2,112,4,Hibernating
17444,148,3,2940.04,Canada,132,2119,980.0133333333333,1,2,4,124,7,Hibernating
17446,177,2,120.9,United Kingdom,6,198,60.45,1,2,1,121,4,Hibernating
17447,40,2,541.53,United Kingdom,33,443,270.765,3,2,2,322,7,Promising
17448,145,1,-4287.63,United Kingdom,1,-1,-4287.63,1,1,1,111,3,Hibernating
17449,2,8,2504.86,United Kingdom,178,1115,313.1075,4,4,4,444,12,Champions
17450,8,55,187482.17,United Kingdom,127,69029,3408.7667272727276,4,4,4,444,12,Champions
17451,1,10,1648.95,United Kingdom,83,1178,164.895,4,4,4,444,12,Champions
17453,18,2,486.71999999999997,United Kingdom,19,219,243.35999999999999,3,2,2,322,7,Promising
17454,192,4,517.53,United Kingdom,57,243,129.3825,1,3,2,132,6,Others
17455,204,1,131.7,United Kingdom,8,66,131.7,1,1,1,111,3,Hibernating
17456,365,1,249.86,United Kingdom,17,222,249.86,1,1,1,111,3,Hibernating
17457,127,5,1737.7,United Kingdom,14,826,347.54,2,3,4,234,9,Needs Attention
17458,15,1,316.5,United Kingdom,52,170,316.5,4,1,2,412,7,Promising
17459,43,2,657.3,United Kingdom,88,537,328.65,3,2,3,323,8,Needs Attention
17460,79,8,452.63,United Kingdom,18,176,56.57875,2,4,2,242,8,Needs Attention
17461,23,3,757.46,United Kingdom,104,799,252.48666666666668,3,2,3,323,8,Needs Attention
17462,51,3,662.94,United Kingdom,25,224,220.98000000000002,2,2,3,223,7,Needs Attention
17463,16,6,1881.36,United Kingdom,162,1090,313.56,4,4,4,444,12,Champions
17464,158,1,289.96000000000004,United Kingdom,9,220,289.96000000000004,1,1,1,111,3,Hibernating
17466,10,2,763.28,United Kingdom,41,306,381.64,4,2,3,423,9,Champions
17468,10,2,137.0,United Kingdom,5,116,68.5,4,2,1,421,7,Potential Loyalists
17469,16,6,1843.06,United Kingdom,61,778,307.1766666666667,4,4,4,444,12,Champions
17470,45,5,1125.07,United Kingdom,67,1675,225.01399999999998,3,3,3,333,9,Loyal Customers
17472,191,3,710.29,United Kingdom,142,462,236.76333333333332,1,2,3,123,6,Hibernating
17475,79,1,194.37,United Kingdom,14,178,194.37,2,1,1,211,4,Hibernating
17480,74,2,506.51,United Kingdom,29,336,253.255,2,2,2,222,6,Needs Attention
17481,4,5,1249.34,United Kingdom,69,1060,249.868,4,3,3,433,10,Champions
17483,65,3,414.04,United Kingdom,18,191,138.01333333333335,2,2,2,222,6,Needs Attention
17486,261,1,396.87,United Kingdom,24,191,396.87,1,1,2,112,4,Hibernating
17489,59,2,376.64,United Kingdom,28,428,188.32,2,2,2,222,6,Needs Attention
17490,1,11,1926.8799999999999,United Kingdom,64,1021,175.17090909090908,4,4,4,444,12,Champions
17491,1,11,3541.92,United Kingdom,72,2012,321.9927272727273,4,4,4,444,12,Champions
17492,248,1,374.57,United Kingdom,12,155,374.57,1,1,2,112,4,Hibernating
17495,8,2,497.56,United Kingdom,21,229,248.78,4,2,2,422,8,Potential Loyalists
17496,359,1,271.05,United Kingdom,10,79,271.05,1,1,1,111,3,Hibernating
17498,76,1,272.22,United Kingdom,17,394,272.22,2,1,1,211,4,Hibernating
17499,290,1,622.88,United Kingdom,40,711,622.88,1,1,2,112,4,Hibernating
17500,17,3,1138.0,United Kingdom,3,17,379.3333333333333,4,2,3,423,9,Champions
17501,221,2,288.6,United Kingdom,18,160,144.3,1,2,1,121,4,Hibernating
17502,9,4,689.1,United Kingdom,25,376,172.275,4,3,3,433,10,Champions
17503,3,2,558.96,United Kingdom,36,486,279.48,4,2,2,422,8,Potential Loyalists
17504,206,10,2745.2799999999997,United Kingdom,112,1456,274.52799999999996,1,4,4,144,9,At Risk
17505,162,2,1145.84,United Kingdom,48,556,572.92,1,2,3,123,6,Hibernating
17506,70,2,294.29,United Kingdom,14,136,147.145,2,2,2,222,6,Needs Attention
17507,262,2,605.58,United Kingdom,79,359,302.79,1,2,2,122,5,Hibernating
17508,281,1,387.31,Greece,22,289,387.31,1,1,2,112,4,Hibernating
17509,58,11,6100.74,United Kingdom,75,3530,554.6127272727273,2,4,4,244,10,Needs Attention
17510,25,1,308.48,United Kingdom,20,214,308.48,3,1,2,312,6,Promising
17511,3,46,88125.38,United Kingdom,467,63012,1915.7691304347827,4,4,4,444,12,Champions
17512,29,11,2920.04,United Kingdom,61,2752,265.4581818181818,3,4,4,344,11,Loyal Customers
17513,72,1,513.2,United Kingdom,6,254,513.2,2,1,2,212,5,Hibernating
17514,128,1,208.65,United Kingdom,40,135,208.65,2,1,1,211,4,Hibernating
17515,31,4,639.02,United Kingdom,49,243,159.755,3,3,2,332,8,Needs Attention
17516,15,5,768.08,United Kingdom,113,416,153.616,4,3,3,433,10,Champions
17517,309,1,153.94,United Kingdom,11,102,153.94,1,1,1,111,3,Hibernating
17519,17,7,1839.07,United Kingdom,60,1233,262.7242857142857,4,4,4,444,12,Champions
17520,54,1,546.81,United Kingdom,30,365,546.81,2,1,2,212,5,Hibernating
17521,24,4,721.9599999999999,United Kingdom,38,518,180.48999999999998,3,3,3,333,9,Loyal Customers
17522,2,5,1070.71,United Kingdom,59,1034,214.142,4,3,3,433,10,Champions
17523,11,4,652.74,United Kingdom,25,872,163.185,4,3,3,433,10,Champions
17524,361,1,145.0,United Kingdom,6,90,145.0,1,1,1,111,3,Hibernating
17525,360,1,422.70000000000005,United Kingdom,9,82,422.70000000000005,1,1,2,112,4,Hibernating
17526,1,8,706.7,United Kingdom,17,257,88.3375,4,4,3,443,11,Champions
17527,54,6,888.86,United Kingdom,45,463,148.14333333333335,2,4,3,243,9,Needs Attention
17528,1,11,3540.1,United Kingdom,183,2130,321.8272727272727,4,4,4,444,12,Champions
